liquor_id,liquor_name,ingredient_id,ingredient_name,origin
562,bock_beer,4193,mild_chili_powder,매운 음식
562,bock_beer,4197,mild_green_chili,매운 음식
562,bock_beer,4198,mild_green_chilies,매운 음식
562,bock_beer,4385,no_bean_chili,매운 음식
562,bock_beer,4793,pickled_jalapeno_chilies,매운 음식
562,bock_beer,5278,red_chili_paste,매운 음식
562,bock_beer,5279,red_chili_pepper,매운 음식
562,bock_beer,5281,red_chili_powder,매운 음식
562,bock_beer,5282,red_chili_sauce,매운 음식
562,bock_beer,5283,red_chilies,매운 음식
562,bock_beer,5478,roasted_green_chilies,매운 음식
562,bock_beer,5541,rotel_tomatoes_&_chilies,매운 음식
562,bock_beer,5637,sambal_chili_paste,매운 음식
562,bock_beer,5639,sambal_oelek_chili_paste,매운 음식
562,bock_beer,5737,serrano_chili,매운 음식
562,bock_beer,5738,serrano_chili_pepper,매운 음식
562,bock_beer,5739,serrano_chilies,매운 음식
562,bock_beer,6241,sweet_chili_sauce,매운 음식
562,bock_beer,6387,thai_chili_paste,매운 음식
562,bock_beer,6390,thai_green_chili,매운 음식
562,bock_beer,6392,thai_red_chili_pepper,매운 음식
562,bock_beer,6396,thai_sweet_chili_sauce,매운 음식
562,bock_beer,6456,tomatoes_and_green_chilies,매운 음식
562,bock_beer,6949,whole_green_chili,매운 음식
562,bock_beer,6950,whole_green_chilies,매운 음식
652,bourbon,3578,king_oyster_mushroom,해산물
652,bourbon,4572,oyster,해산물
652,bourbon,4573,oyster_cracker,해산물
652,bourbon,4574,oyster_liquor,해산물
652,bourbon,4575,oyster_mushroom,해산물
652,bourbon,4576,oyster_sauce,해산물
652,bourbon,5898,smoked_oyster,해산물
652,bourbon,6728,vegetarian_oyster_sauce,해산물
652,bourbon,156,annatto_oil,발효 음식
652,bourbon,157,annatto_seed,발효 음식
652,bourbon,3056,ground_annatto_seed,발효 음식
662,brandy,5649,sashimi_grade_tuna,해산물
662,brandy,3578,king_oyster_mushroom,해산물
662,brandy,4572,oyster,해산물
662,brandy,4573,oyster_cracker,해산물
662,brandy,4574,oyster_liquor,해산물
662,brandy,4575,oyster_mushroom,해산물
662,brandy,4576,oyster_sauce,해산물
662,brandy,5898,smoked_oyster,해산물
662,brandy,6728,vegetarian_oyster_sauce,해산물
662,brandy,4086,marmalade,매운 음식
662,brandy,4483,onion_marmalade,매운 음식
662,brandy,4520,orange_marmalade,매운 음식
662,brandy,825,cabbage_kimchi,발효 음식
662,brandy,135,anchovy,해산물
662,brandy,136,anchovy_fillet,해산물
662,brandy,137,anchovy_paste,해산물
662,brandy,895,canned_anchovy_fillet,해산물
662,brandy,1933,dried_anchovy,해산물
662,brandy,5619,salt_packed_anchovy_fillet,해산물
